# date_time			pesel		WBC     RBC     HMG     HMK     PLT     TOT     HDL     LDL     GLK
2016-02-20 21:18 68030389012    4.25    4.86   19.14   43.00  278.24  172.09  122.27   64.16   88.80
2016-02-20 22:18 66020234971   10.88    3.19   15.31   40.42  136.58   91.60   42.49   66.62  114.34
2016-02-21 17:43 66020234971    8.07    5.88   17.21   41.02  150.42  156.94  208.78   92.43  107.28
2016-02-21 18:38 75032383761    5.13    4.68   10.85   39.10   45.85  167.09  191.18   66.81   42.01
2016-02-21 16:28 61052334893    5.98    5.93   19.30   58.45  372.38  102.61   22.41  150.25   80.09
2016-02-21 17:42 65012247293   12.95    5.98   20.30   56.60   45.02   85.39  125.70   56.75   84.37
2016-02-21 21:47 55092336827    6.20    3.39   14.64   47.34  395.06  163.67  125.15  140.03   82.53
2016-02-22 11:24 75023812351    4.27    6.09   14.21   41.06  390.29   86.39  185.78  146.90   40.44
2016-02-22 07:28 66020234971   11.42    3.40   14.59   47.17  341.36  167.90  121.51  154.63   42.66
2016-02-22 08:11 87030378472    5.01    5.93   12.06   45.15  115.55   94.99  209.01   54.60   89.42
2016-02-22 11:40 68030389012    5.57    2.95   12.75   46.24  340.47   95.17  213.19  132.08   38.42
2016-02-22 09:17 66039109379    8.81    3.08   19.39   37.55  376.86  144.17   46.62  139.78  113.74
2016-02-23 12:11 55092336827    7.54    3.24   18.97   47.24  382.73  163.08  192.22   82.96  120.32
2016-02-23 20:07 61052334893    4.37    6.25   11.48   56.81  385.41  188.69   49.06   54.32  109.50
2016-02-23 18:40 66020234971    7.04    2.94   13.70   48.96   55.27  191.05  127.13   67.86   40.71
2016-02-23 23:10 71121302531    3.95    5.82   15.29   42.59  102.13  102.02  142.05  148.88  103.51
2016-02-23 10:48 65012247293    8.21    6.13   18.95   48.75  396.07  161.47  192.66   49.86   81.39
2016-02-24 13:04 71121302531   11.84    4.49   12.50   41.81  339.97  164.95  199.35   65.73  106.50
2016-02-24 23:47 75023812351    6.68    5.72   16.18   54.90  272.36   94.62  119.77   50.86   36.32
2016-02-24 08:20 66039109379    5.60    4.77   12.88   42.58  221.88   92.33  125.98   69.19   82.42
2016-02-24 09:27 75032383761    8.44    3.10   19.86   39.17  388.96  110.77  185.30   70.22  112.43
2016-02-24 16:17 87030378472    7.00    5.21   12.98   59.68  274.46   86.81   30.71   71.84   34.16
2016-02-25 16:23 66020234971    3.93    3.18   20.45   45.78  310.62   85.21  119.71  140.67   36.81
2016-02-25 07:39 75032383761    4.81    6.02   20.68   40.04  104.89  150.85   52.78   36.78  116.19
2016-02-25 07:57 66039109379    6.44    5.22   14.76   47.25  236.21  161.64  189.00   75.54  118.33
2016-02-25 11:31 71121302531    9.34    5.79   15.43   47.26  329.16  152.24   48.97   82.65  110.46
2016-02-25 20:20 87030378472   12.39    4.81   19.51   40.18  281.66   96.62  117.94   81.98   38.03
2016-02-26 18:34 75032383761   11.41    4.77   16.14   55.02   71.98  181.29   32.67   85.04   87.08
2016-02-26 17:16 71121302531   10.06    3.24   10.77   56.21   80.27  151.41  188.09  160.10   36.37
2016-02-26 08:24 65012247293    5.02    4.82   14.83   45.74   74.80  162.21  202.10   68.52   41.86
2016-02-26 09:45 66020234971    4.46    3.43   15.46   56.36  391.93  180.20  197.47  155.15   83.41
2016-02-26 20:49 68030389012    6.96    3.50   11.81   40.87  317.80  102.51  203.08   82.01  111.08
2016-02-27 18:44 66039109379   10.06    4.85   19.14   43.34  348.85  187.77   54.86  138.37  103.77
2016-02-27 10:20 61052334893   11.37    3.04   20.64   46.73  361.11  181.50  202.81   64.24   85.55
2016-02-27 08:56 66020234971   10.18    4.92   20.22   48.20  435.89  158.99   61.90  104.10   40.38
2016-02-27 18:45 75032383761    5.87    4.68   12.09   46.90   78.01  174.09  195.75  141.91   85.33
2016-02-27 13:25 87030378472   12.16    4.76   15.78   39.56   64.54  182.04  128.74  138.59   90.09
2016-02-28 23:27 55092336827   12.18    4.95   19.35   52.05  317.39  104.94  118.22   85.82   88.52
2016-02-28 10:55 75023812351    6.90    4.68   15.31   56.98  388.36  182.48   31.59  156.25   89.19
2016-02-28 21:28 66039109379    6.03    4.76   16.38   46.68  275.26  190.63  192.52   90.67   39.20
2016-02-28 20:49 87030378472    5.04    6.16   13.71   57.75  135.93  112.25   39.18   93.69   38.39
2016-02-28 11:01 71121302531    6.51    6.03   19.08   46.81   94.56  202.26  127.97   82.72   89.69
2016-02-29 11:55 71121302531    9.72    3.06   16.32   53.77  225.33   97.82   36.61   80.70  114.74
2016-02-29 22:10 68030389012   11.71    3.06   19.76   45.10  133.49  184.97  145.39   92.50   33.38
2016-02-29 12:48 65012247293    8.16    3.15   19.21   46.17  217.37  166.92   46.22   53.79   86.14
2016-02-29 14:04 75023812351    5.39    5.56   12.34   54.96   37.84  107.52   44.56   53.95  114.88
2016-02-29 14:35 87030378472    8.88    4.70   12.59   42.92   93.58  187.40  144.38   45.42  110.21
2016-03-01 08:38 87030378472    7.48    4.85   20.27   55.54   81.40   92.45  209.98   85.46   81.21
2016-03-01 23:34 55092336827    5.65    4.79   17.25   47.22  116.26  158.40   44.72   45.01  111.97
2016-03-01 10:51 66020234971    6.69    4.48   12.14   56.44  194.77  159.68  190.26   86.44   88.86
2016-03-01 22:07 66039109379    5.75    6.32   19.59   47.26   13.69  170.71  117.00  137.81   42.93
2016-03-01 09:39 61052334893    4.06    3.20   17.65   39.69   46.51  185.61  124.61  176.40   43.31
2016-03-02 10:13 66020234971    3.24    4.66   14.63   41.63   79.85   98.54   31.12   60.75   87.11
2016-03-02 10:17 55092336827    6.08    5.85   14.93   48.03  249.95  171.48   41.06   90.85  110.16
2016-03-02 10:50 75032383761    5.15    3.20   20.21   43.03  326.62  137.85  188.11   69.46   88.60
2016-03-02 12:46 61052334893    5.56    3.19   22.34   40.76   45.24  175.12  124.99   49.52   46.32
2016-03-02 08:49 71121302531   11.04    3.33   12.00   54.60  318.37  180.36  111.00   89.11   77.67
2016-03-03 15:30 55092336827   12.82    6.48   18.90   40.00  358.58  144.78  208.81   56.29   89.69
2016-03-03 15:04 61052334893    9.31    2.98   11.82   55.71  312.36  165.25   54.84  164.98  112.51
2016-03-03 10:35 75032383761    5.66    5.93   11.88   40.89  418.40   93.39   41.40   75.74   40.77
2016-03-03 10:15 66039109379    7.41    3.18   20.67   47.37   77.42  112.55   40.27   71.83   84.18
2016-03-03 08:38 66020234971    3.27    5.00   21.29   39.98   49.97  114.26   22.13   83.97  111.38
2016-03-04 23:23 68030389012    6.86    4.91   15.19   42.52   64.49  105.47  132.59   53.28   34.45
2016-03-04 12:27 65012247293    4.35    6.19   16.16   55.74  411.83  151.53  208.54  163.80   83.62
2016-03-04 07:14 75023812351    5.20    3.19   19.50   56.03  381.40   91.67  196.16   82.59  103.70
2016-03-04 09:28 87030378472    9.86    2.98   12.68   43.03  357.74  110.84  122.69  163.11   91.96
2016-03-04 12:31 55092336827   10.09    3.64   19.03   54.73  102.02   97.14  128.98  154.82  110.78
2016-03-05 08:49 66020234971    6.92    5.81   20.69   57.76  371.25  113.69  122.03   63.56   37.42
2016-03-05 08:23 55092336827    4.74    4.67   20.49   41.70  223.36  148.14  125.37   70.60   82.98
2016-03-05 15:38 68030389012    4.99    6.17   11.05   44.39  379.00  190.84  192.34  154.38  118.51
2016-03-05 10:00 71121302531    4.77    3.36   12.79   43.71   33.15  176.64  185.56   78.55   37.31
2016-03-05 11:33 87030378472    6.39    6.08   11.85   41.34  235.79  100.27  204.15   70.31   40.67
2016-03-06 17:27 61052334893    6.17    3.17   19.14   49.93  380.45  108.90  114.07   66.84   78.73
2016-03-06 20:03 75023812351    4.17    5.83   11.10   54.44   50.55  108.98  191.60  154.78   80.35
2016-03-06 17:02 87030378472    6.27    4.79   11.29   54.46  335.42  151.95   36.33   64.89   88.72
2016-03-06 09:14 71121302531    6.16    3.41   15.79   38.23  287.47   90.01   38.16  159.45   84.57
2016-03-06 23:25 68030389012    4.89    3.33   18.97   55.09   37.72  138.04  105.96  148.32   75.19
2016-03-07 08:52 75032383761   11.25    3.14   20.08   45.94  130.16  182.44   48.50   65.26   78.25
2016-03-07 21:18 55092336827    6.94    4.81   13.58   37.54   27.60  180.63  173.68   62.83  111.19
2016-03-07 15:53 87030378472    6.23    3.33   15.64   45.20  418.30  177.54   13.46   81.74   81.56
2016-03-07 17:42 75023812351    6.48    5.93   20.10   37.14   83.73  189.68  206.27  162.57  113.02
2016-03-07 17:46 66039109379    6.62    2.95   21.73   50.41   74.91  183.82  110.44  148.83   51.97
2016-03-08 08:43 66039109379   10.65    6.15   19.18   46.10  392.34  103.33   26.58   75.05   88.08
2016-03-08 19:45 68030389012    4.65    3.33   15.92   41.28  410.35  167.17  142.39   71.22   98.53
2016-03-08 19:49 55092336827   10.74    4.64   16.88   46.07  293.26  181.64  119.19   82.44   42.67
2016-03-08 20:29 75023812351    6.27    3.14   11.87   47.40  335.21  170.41  215.25  154.82   74.44
2016-03-08 17:19 71121302531    9.35    5.77   14.93   52.33  325.62  173.53   58.73   36.05   41.96
2016-03-09 22:22 68030389012   10.97    3.54   20.23   47.19  262.20  155.46   46.20  132.78  108.08
2016-03-09 14:58 61052334893   12.54    3.03   19.67   42.50  341.37  177.42  129.47   52.89   43.38
2016-03-09 19:51 55092336827   10.01    4.99   11.64   39.28   76.59  151.79   45.58   89.17  105.73
2016-03-09 09:12 66039109379   11.26    4.79   19.32   55.77  290.13  178.57   38.29   59.55   44.81
2016-03-09 17:24 75032383761    6.26    5.76   12.54   52.25   86.80  160.68  191.80   64.41   36.03
2016-03-10 16:25 87030378472    9.54    4.67   21.38   38.82  409.27  100.50  142.27  149.06   82.57
2016-03-10 12:15 66020234971    8.04    4.51   12.36   40.14  252.38  171.36   41.51   72.71   47.08
2016-03-10 11:19 65012247293    7.11    6.37   12.58   38.21  421.86  106.73   52.80   82.35  112.42
2016-03-10 22:24 68030389012    4.31    5.85   19.83   56.65  233.71  100.86  214.99  155.98   48.88
2016-03-10 11:17 71121302531    9.78    6.39   11.01   56.73  413.75  111.47  200.54   44.71   43.32
2016-03-11 11:31 87030378472    4.62    5.12   21.28   42.16  350.49  165.44  216.39  151.87   37.92
2016-03-11 10:09 66039109379    6.14    3.17   12.81   35.93   66.71   95.45  203.75   65.98   81.11
2016-03-11 11:56 68030389012   12.69    3.03   13.76   57.81  344.73  181.42   27.28   44.14   28.72
2016-03-11 23:29 61052334893    4.81    5.98   12.23   46.44   80.18  146.25  191.22   54.49  106.52
2016-03-11 18:44 55092336827    6.93    4.77   12.66   48.48  218.74  187.46   54.58   81.51  112.88
2016-03-12 12:16 75032383761    5.32    2.72   15.29   48.63   97.21  186.24   48.48   62.88   34.73
2016-03-12 22:00 71121302531    4.27    4.60   20.65   45.62  194.81  163.96  107.13  175.23   81.13
2016-03-12 10:04 75023812351   11.27    4.91   19.15   55.08  318.55  155.82  184.12   67.95  116.26
2016-03-12 13:34 65012247293    8.88    6.08   12.80   38.92  275.11  113.47   61.73   69.70   90.64
2016-03-12 21:42 66020234971    4.22    5.97   12.71   56.80  398.32  161.31  185.27   77.18   40.44
2016-03-13 18:16 71121302531    8.18    4.64   14.85   53.75  370.37  178.01   29.04   63.77   83.94
2016-03-13 20:29 87030378472   10.41    4.85   20.62   47.94  260.79  166.28  117.05   72.80  113.08
2016-03-13 09:44 75023812351    6.46    3.08   14.96   41.15   66.32  157.88  205.35   68.27   80.92
2016-03-13 14:58 65012247293   11.06    6.09   20.23   40.56   77.92  186.37   37.65  156.76   46.60
2016-03-13 23:41 55092336827   10.11    5.00   14.62   55.87  356.78  147.24   58.15   64.28   45.44
2016-03-14 09:06 66020234971    5.84    3.50   13.04   38.94  133.25  171.36  204.02   58.87   86.99
2016-03-14 09:53 65012247293    7.63    5.76   19.59   44.37  197.97   98.49  115.82   63.90   38.30
2016-03-14 19:23 55092336827   10.16    2.99   19.49   42.26  322.76  111.94   24.61  144.91  112.31
2016-03-14 08:59 75032383761    7.97    5.00   15.94   39.97  339.58  179.93   41.80   88.30  114.74
2016-03-14 16:27 75023812351    7.01    4.52   15.05   44.32  408.88  148.80  207.66   83.80  108.07
2016-03-15 14:37 68030389012   10.65    3.18   12.00   37.55  248.27  187.26  121.62  153.52   84.38
2016-03-15 16:17 65012247293    5.03    3.09   19.21   48.25  345.88  187.90  113.16   67.01   82.23
2016-03-15 12:26 71121302531    6.28    6.04   15.38   44.93  112.99  106.66  202.11   63.29   38.54
2016-03-15 10:16 66039109379    4.03    4.82   15.73   43.10   62.24  173.11  187.74   87.38  104.23
2016-03-15 13:05 55092336827    4.93    6.37   12.63   41.36  280.40  154.04  196.61   70.03   40.21
2016-03-16 22:38 61052334893    4.80    6.32   19.15   37.20  195.24  163.02  205.37   56.19  114.62
2016-03-16 16:13 55092336827    4.62    3.27   12.69   52.60  143.62  165.39  119.52   69.89   42.99
2016-03-16 13:46 66039109379    8.87    6.41   12.26   54.84   75.80  191.13  116.40   45.25  112.11
2016-03-16 12:07 87030378472   10.33    6.15   16.51   38.48   52.02  169.72  125.52  146.97   43.38
2016-03-16 12:42 75032383761    5.18    3.63   15.74   38.84  101.95   94.66  124.32   73.85  105.91
2016-03-17 11:44 75023812351   11.66    6.08   20.67   40.55  175.96  106.48  211.74   42.19   41.20
2016-03-17 17:22 66039109379    7.30    5.77   11.75   54.22  247.21  146.38   57.21  142.44   38.39
2016-03-17 18:08 68030389012    5.96    6.27   15.55   42.14  220.19  197.13  132.68  140.51  113.52
2016-03-17 20:50 61052334893   11.26    4.81   21.57   58.19   41.84  156.09   35.07  149.21   88.26
2016-03-17 09:30 65012247293    5.64    2.85   10.96   59.12  183.28  184.08  104.89  138.72   46.22
2016-03-18 10:49 61052334893    8.06    5.06   20.59   44.68  295.55  183.05   39.55   76.38  114.22
2016-03-18 10:39 55092336827    6.85    3.10   17.10   46.50   84.67   86.62  131.82   85.47   92.14
2016-03-18 18:38 75032383761    5.45    5.96   19.50   41.85  378.64  159.16  107.15   79.51  116.01
2016-03-18 12:39 66020234971    7.09    3.00   10.31   43.23  268.89   92.14  121.98  146.33   44.58
2016-03-18 18:41 75023812351    9.92    6.08   11.28   42.33   85.35  102.69   39.78   69.08   38.25
2016-03-19 16:48 66020234971    4.18    5.16   19.18   58.53   57.05  109.79  204.23  150.92   90.23
2016-03-19 22:31 87030378472   11.28    5.93   14.94   55.92  349.52   95.29  175.83   51.71  121.83
2016-03-19 14:54 71121302531    9.09    5.97   12.63   39.48  398.39  171.45  107.73  163.89   38.61
2016-03-19 15:59 61052334893   11.35    5.18   14.70   48.81  287.10  165.82  214.99  132.25  114.85
2016-03-19 18:08 55092336827    8.92    4.76   19.60   48.92   78.46  177.61  194.97   79.57   31.92
2016-03-20 11:34 75032383761    3.94    3.39   20.57   55.85  408.02  188.50  193.54   61.58   46.41
2016-03-20 15:12 65012247293    6.85    6.13   16.36   49.03  149.34  107.24   39.25   63.00  107.00
2016-03-20 22:30 61052334893    6.15    4.89   14.55   54.03  339.80   89.14  210.33   62.28  107.13
2016-03-20 08:00 71121302531    9.40    3.02   19.09   55.56   75.96  145.17  134.37   56.53  113.37
2016-03-20 20:09 55092336827    5.04    3.63   20.35   38.33  390.44  162.43  115.95   46.89   39.64
2016-03-21 12:14 55092336827    6.29    5.91   19.23   38.26  223.42  187.26  121.32   76.02   38.11
2016-03-21 14:29 68030389012   11.38    5.10   21.80   39.17   67.38  199.64   28.65   71.23   82.30
2016-03-21 20:16 87030378472    3.76    3.22   19.44   48.14  374.21   96.83  127.41   72.72   79.52
2016-03-21 08:36 66020234971    4.20    3.34   19.43   59.04  288.52  195.51   32.15   68.72  111.58
2016-03-21 07:04 66039109379    9.17    5.87   15.73   37.34   77.18  154.91  203.55  160.52  108.26
2016-03-22 15:52 66039109379    6.65    6.16   15.78   55.43  102.87   95.03  206.04   82.72  111.10
2016-03-22 14:28 65012247293   11.21    4.85   15.12   40.07  397.64  156.08  102.63  145.25  117.38
2016-03-22 19:37 55092336827    5.95    4.99   12.22   41.50  307.29  172.36  114.80  157.75   40.30
2016-03-22 11:20 66020234971   11.99    5.97   20.43   46.09  271.56  176.54  195.42   75.27   89.87
2016-03-22 11:58 75032383761   10.71    5.98   19.01   47.43  406.68  162.15  193.86  143.52   41.49
2016-03-23 20:25 66039109379    6.90    4.90   13.32   48.01  416.11  193.15  132.41   57.48   40.13
2016-03-23 16:17 75023812351    6.65    5.94   19.90   41.23  258.55  107.35  124.82  156.12   39.59
2016-03-23 11:02 55092336827   12.48    6.03   14.18   40.48   51.06  168.86  143.75  165.41   85.29
2016-03-23 12:43 66020234971    7.13    3.05   15.44   48.87  418.34  104.59  190.87   80.32  116.78
2016-03-23 23:27 71121302531   11.41    5.98   19.88   42.97  250.14  149.15   35.61   97.16  111.14
2016-03-24 15:03 87030378472    7.16    3.37   13.24   39.36  258.48  160.15  115.43  168.47   83.59
2016-03-24 22:35 65012247293   10.36    3.00   15.42   53.31  379.71  187.18  192.67   81.01  103.15
2016-03-24 10:02 55092336827   11.63    3.18   20.08   51.93  413.29   88.35  127.00  141.26  115.39
2016-03-24 08:37 66020234971   10.53    6.02   20.14   38.71   69.65  109.43  109.15  146.82  114.94
2016-03-24 08:09 75032383761    5.33    6.05   15.11   58.60  371.71  177.10  103.42  142.41   42.92
2016-03-25 11:22 66039109379    7.47    2.92   15.27   55.15   66.45   95.33  220.03   56.12   37.44
2016-03-25 20:49 61052334893   10.80    5.03   16.26   38.76  311.60  164.83  121.32  160.63   47.69
2016-03-25 19:34 75032383761   10.02    4.80   19.37   50.03  388.66  191.38  116.22  151.24  110.48
2016-03-25 22:38 87030378472    5.37    5.09   19.34   38.13  102.00  144.27  120.96   66.53   89.47
2016-03-25 22:50 66020234971    5.52    5.66   20.67   39.83  216.88  172.25  199.73   48.98   79.42
2016-03-26 21:28 71121302531    8.03    3.27   17.06   44.11  339.35  194.56   95.72   83.52   78.68
2016-03-26 15:21 65012247293    4.73    3.13   12.92   53.48  139.61  170.06   45.38   39.96   88.95
2016-03-26 16:24 75023812351    3.30    3.01   13.97   47.72  268.51  156.07  204.26   65.02  114.61
2016-03-26 09:11 61052334893    7.05    5.79   14.88   49.31  342.03   88.15   38.48   44.12   86.62
2016-03-26 20:27 66020234971    7.42    3.09   20.57   57.64  259.10  180.58  198.05  165.25  114.54
2016-03-27 17:08 66039109379    4.72    2.87   12.15   37.31  122.37  172.36  117.74  144.19   80.09
2016-03-27 22:14 75023812351    8.47    3.19   11.30   48.44  355.37  165.55  207.86   70.50   91.17
2016-03-27 19:30 87030378472    4.93    5.72   19.83   49.10  253.72  178.70   32.20   39.60  107.41
2016-03-27 10:15 66020234971    6.03    3.19   13.41   55.38  335.81  167.99  192.30   76.26   83.87
2016-03-27 15:48 68030389012    5.87    3.12   11.22   41.25  420.55  183.60   50.43   77.91   40.76
2016-03-28 09:57 66020234971    4.06    3.25   15.38   46.19  333.01  167.20  205.37  153.79   34.01
2016-03-28 22:52 55092336827   11.63    6.24   19.92   36.80  390.97   98.31  132.00   76.97   80.82
2016-03-28 20:08 65012247293    6.36    6.15   20.54   37.81   69.16  162.14   57.49   69.71   37.75
2016-03-28 22:18 68030389012    4.86    6.05   11.86   55.38  167.73   96.79  115.11  136.97  119.53
2016-03-28 18:11 75023812351    5.36    5.98   16.02   45.86  336.86  162.62  204.41   67.79  105.07
2016-03-29 19:46 68030389012    6.09    5.79   20.22   49.12   63.22   96.06  187.72  152.23  115.01
2016-03-29 10:37 65012247293    7.15    4.83   12.31   57.41  395.76  174.29   41.59   51.46  111.37
2016-03-29 23:44 55092336827    7.08    4.40   11.98   56.96  382.31  158.84  137.83   65.54  107.72
2016-03-29 20:54 61052334893    6.88    4.74   12.50   46.80  272.08  142.34   48.63  145.57   79.65
2016-03-29 09:27 71121302531    4.35    5.02   19.87   36.46  158.15  152.96  116.34   58.26  114.70
2016-03-30 19:57 75023812351   10.33    2.99   14.65   39.88  335.99  160.02  132.57  139.12  104.53
2016-03-30 14:22 68030389012    5.84    6.14   19.92   52.17  291.18   96.68  112.30   81.21  110.11
2016-03-30 22:26 55092336827    4.61    2.94   12.26   42.31  218.07  164.17  213.03   64.48  108.59
2016-03-30 23:47 75032383761    6.79    4.94   11.74   42.35  336.90  188.56  102.14  143.88   82.05
2016-03-30 15:01 66039109379   10.41    3.33   19.59   52.88  151.84   92.65   38.08  134.00   36.33
2016-03-31 11:58 68030389012   10.63    5.24   15.71   43.43   38.47  113.16  123.60   71.34  110.42
2016-03-31 10:17 65012247293   11.52    3.37   14.21   60.40  208.35  185.57  129.65   71.36  117.40
2016-03-31 17:45 66039109379    9.79    6.05   20.08   47.07   31.98  161.82  196.77   75.85   86.97
2016-03-31 17:11 87030378472    6.60    6.04   20.08   44.45  281.25  103.03   39.21   77.54   44.40
2016-03-31 13:18 55092336827    5.34    4.95   15.41   36.69  366.75  149.44  209.57  159.28   39.12
2016-04-01 15:36 55092336827    7.56    3.26   15.59   55.08  263.74  151.20   28.14   60.59  108.61
2016-04-01 16:00 68030389012   12.98    6.08   15.10   55.61   80.02   95.09  125.78   82.26  104.95
2016-04-01 16:38 66020234971    4.25    6.00   14.08   45.85   75.92  174.90  206.91   67.39  119.79
2016-04-01 11:53 61052334893    9.47    5.77   16.66   53.11  274.17  174.49  211.17   81.58   40.46
2016-04-01 22:26 75023812351    6.29    5.66   15.07   43.51  325.91  165.37  107.99   62.93  109.67
2016-04-02 21:29 66020234971    4.32    4.91   15.22   45.45  360.34  100.28  117.55  140.01  106.99
2016-04-02 20:18 66039109379    8.91    4.61   20.48   38.22   19.39   91.38  113.78  148.28   92.68
2016-04-02 08:30 65012247293   10.19    5.02   19.83   39.31  243.77  159.39   36.78   65.20   42.33
2016-04-02 20:49 61052334893    8.85    5.75   14.98   44.39  316.69  112.00  205.23  156.15  105.24
2016-04-02 09:47 68030389012    3.71    4.62   20.34   61.15  365.52  145.39  186.64  154.18   87.01
2016-04-03 08:17 55092336827    5.81    6.21   20.35   44.78  274.29  102.42  202.93   84.18  104.76
2016-04-03 13:56 75023812351    5.54    5.90   15.09   56.55   23.15  102.97   36.66  146.81   45.13
2016-04-03 09:24 65012247293    7.26    5.83   19.39   41.61  394.03  179.67  128.19   62.42  104.11
2016-04-03 19:39 87030378472   10.94    4.85   10.86   46.30  420.22  109.85  107.92   85.42  102.02
2016-04-03 13:49 68030389012   10.11    3.08   16.75   42.23  223.34  169.14   30.44   54.58  110.23
2016-04-04 11:50 71121302531   11.32    4.67   15.77   47.90  147.50  100.50  180.22  143.95   91.92
2016-04-04 20:16 66020234971    3.39    4.70   20.59   41.20  385.89  107.54   54.08  134.52   79.06
2016-04-04 23:21 66039109379   10.25    5.75   11.22   57.66  126.11  107.06  131.33   65.74   79.35
2016-04-04 11:07 55092336827   12.77    5.94   19.95   39.37  173.33  181.15   42.45  136.10   42.63
2016-04-04 12:22 65012247293    8.20    5.99   12.40   58.53  285.18  131.73  198.71   58.43  107.30
2016-04-05 10:24 87030378472    5.13    3.33   21.17   46.72   86.86  178.63   39.61   73.78   84.76
2016-04-05 17:13 68030389012    6.67    3.32   12.01   41.29   32.79  149.83  198.55  151.10   39.95
2016-04-05 22:46 75023812351    4.44    5.97   19.68   49.54  206.93  105.42  199.43   66.52   82.46
2016-04-05 23:55 75032383761    4.98    6.03   15.08   59.29  103.13  177.35  198.84   61.80  106.46
2016-04-05 10:33 55092336827   13.01    5.79   20.07   42.85  115.14  156.90  190.74  147.84   37.20
2016-04-06 14:46 75032383761    8.93    3.46   16.80   40.69  388.34  158.78  181.78   68.04  105.06
2016-04-06 17:26 55092336827    7.06    6.09   11.33   58.45   74.54  147.88  193.89  162.10   77.71
2016-04-06 13:09 71121302531   10.35    4.75   12.34   39.19  207.32  127.82   28.82   72.02   44.01
2016-04-06 21:37 75023812351   11.16    5.82   12.71   46.83  273.85   97.48  122.65   99.99   42.14
2016-04-06 17:18 66020234971   12.99    4.73   21.04   57.30  160.77  160.09   98.03  145.27  109.09
2016-04-07 17:03 66039109379    4.57    4.74   11.08   55.23  317.95  199.41  130.86   57.51  108.95
2016-04-07 15:38 55092336827    4.81    3.08   20.61   53.59  288.87  157.39  109.03  153.76  117.95
2016-04-07 15:28 87030378472    7.10    4.72   15.17   55.61  354.73  151.48  198.08   59.57  103.66
2016-04-07 19:55 71121302531    9.66    2.86   11.51   42.86  228.25  157.81   41.53  163.09  109.19
2016-04-07 09:54 61052334893    9.25    4.75   13.06   49.05   68.63   96.15   38.70  152.38  105.94
2016-04-08 16:58 55092336827    3.29    3.53   11.84   54.07  175.24  154.70  197.09   70.94   91.65
2016-04-08 10:20 71121302531    4.77    4.69   16.62   40.06  206.83  173.66  121.76  145.52  108.15
2016-04-08 19:40 75032383761   13.23    4.53   14.82   38.44  319.36  186.89   48.24  148.30  115.14
2016-04-08 23:25 65012247293    4.52    3.55   16.29   48.25   91.12  185.95  126.09  134.29   94.84
2016-04-08 15:54 61052334893    6.93    4.92   15.69   51.38   52.34  184.35   38.92   73.02  108.09
2016-04-09 12:32 75032383761    3.48    3.29   19.62   53.24  128.45  190.30  197.43  156.38   35.74
2016-04-09 20:38 75023812351    7.32    3.16   11.36   35.84  407.36  150.67  179.72   70.14  105.64
2016-04-09 20:51 68030389012   10.79    5.90   16.09   38.46  118.08  190.14   48.56   51.62   78.37
2016-04-09 18:56 87030378472    2.58    5.95   19.74   54.07  355.63  104.38   44.41   85.60  110.01
2016-04-09 15:55 66039109379    6.03    3.01   21.28   47.09   58.99  161.59   41.09   62.01   40.32
2016-04-10 22:28 66039109379   10.67    3.08   13.40   55.82  190.38  175.69  215.55   86.73   38.65
2016-04-10 13:02 68030389012    5.90    4.56   15.39   55.77   85.05  174.44   53.11   67.39   84.28
2016-04-10 07:21 71121302531    4.16    5.78   12.08   48.95  420.17  174.86  204.32  126.73   83.85
2016-04-10 12:27 65012247293    5.98    6.25   11.54   41.88   63.19  101.34  112.83  148.10   36.72
2016-04-10 12:50 87030378472   10.07    3.36   11.20   56.36  133.06  160.28  108.85  130.21   80.30
2016-04-11 09:02 68030389012    5.40    3.43   11.30   47.57  330.24  155.27  136.25   78.94   78.44
2016-04-11 23:35 75023812351    6.17    6.17   19.34   53.85  379.10  143.71  198.55  157.00   49.67
2016-04-11 22:33 55092336827    6.17    5.04   18.98   57.42  300.19   93.62  204.68   80.94  101.41
2016-04-11 22:06 66020234971    5.75    5.02   15.53   37.00  263.08   99.90  186.62   55.68   31.22
2016-04-11 21:50 71121302531    6.16    5.85   18.98   47.93  317.02  183.14  129.14   91.71  120.45
2016-04-12 23:52 65012247293    7.60    4.71   11.40   56.10  203.51  149.28   34.46   49.25  108.30
2016-04-12 12:38 75023812351   10.60    3.15   14.29   55.75   76.83  144.70  203.07   81.76  121.05
2016-04-12 17:34 55092336827   12.28    4.96   11.75   57.48  352.17  184.01  204.92   63.62  115.42
2016-04-12 18:17 75032383761    8.82    4.59   13.19   46.51  305.83  181.02   49.40  156.40   84.61
2016-04-12 22:13 87030378472    6.90    4.84   10.31   57.06  249.54   93.98  201.90   50.82   85.22
2016-04-13 12:07 68030389012    5.51    4.65   11.56   37.80  111.30  168.29   35.32   80.24   42.35
2016-04-13 15:45 61052334893   10.31    3.32   20.60   57.23   53.33   95.36  117.13  130.89  106.33
2016-04-13 21:15 87030378472    9.50    5.16   13.09   55.71  370.28  162.66  193.28   58.33   37.73
2016-04-13 17:34 65012247293   12.45    5.01   19.13   53.97  334.23  162.73   39.29  156.21   88.41
2016-04-13 15:40 66039109379    4.67    4.79   19.10   40.93  333.51  148.76  121.48  145.32  106.62
2016-04-14 23:39 66039109379    3.11    5.15   12.50   58.55  304.23  189.86  212.57   71.08  106.18
